strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag,matfile
6,51,1600,2,3,26,1,45.193,0,../../simdata-nr=3/RandomWalk/00051/1600/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,1600,3,0,55,0,49.757,0,../../simdata-nr=3/RandomWalk/00051/1600/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,1600,4,0,33.5,0,24.596,0,../../simdata-nr=3/RandomWalk/00051/1600/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,4774,1,3,25,1,253.6,0,../../simdata-nr=3/RandomWalk/00051/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,4774,2,0,44,0,56.349,0,../../simdata-nr=3/RandomWalk/00051/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/RandomWalk/00051/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,4774,4,0,35,0,25.697,0,../../simdata-nr=3/RandomWalk/00051/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,7667,1,0,210.5,0,205.14,0,../../simdata-nr=3/RandomWalk/00051/7667/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,7667,2,2,52,1,61.519,0,../../simdata-nr=3/RandomWalk/00051/7667/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,7667,3,0,148,0,142.57,0,../../simdata-nr=3/RandomWalk/00051/7667/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,51,7667,4,0,50.5,0,40.524,0,../../simdata-nr=3/RandomWalk/00051/7667/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,3472,1,2,22,1,144.01,0,../../simdata-nr=3/RandomWalk/00052/3472/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,3472,2,0,41,0,47.274,0,../../simdata-nr=3/RandomWalk/00052/3472/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,3472,3,0,103,0,113.31,0,../../simdata-nr=3/RandomWalk/00052/3472/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,3472,4,3,31,1,48.932,0,../../simdata-nr=3/RandomWalk/00052/3472/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,6801,1,3,30.5,1,158.44,0,../../simdata-nr=3/RandomWalk/00052/6801/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,6801,2,0,45,0,40.664,0,../../simdata-nr=3/RandomWalk/00052/6801/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,6801,3,0,65,0,61.086,0,../../simdata-nr=3/RandomWalk/00052/6801/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,6801,4,3,36.5,1,128.55,0,../../simdata-nr=3/RandomWalk/00052/6801/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,8431,1,0,135,0,129.99,0,../../simdata-nr=3/RandomWalk/00052/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/RandomWalk/00052/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,8431,3,0,131,0,138.04,0,../../simdata-nr=3/RandomWalk/00052/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,52,8431,4,2,22,1,39.542,0,../../simdata-nr=3/RandomWalk/00052/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,1600,1,2,25.5,1,163.25,0,../../simdata-nr=3/RandomWalk/00053/1600/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,1600,2,3,25,1,45.193,0,../../simdata-nr=3/RandomWalk/00053/1600/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,1600,3,0,55,0,49.757,0,../../simdata-nr=3/RandomWalk/00053/1600/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,1600,4,0,33.5,0,24.596,0,../../simdata-nr=3/RandomWalk/00053/1600/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,5754,1,2,21.5,1,108.89,0,../../simdata-nr=3/RandomWalk/00053/5754/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,5754,2,0,36,0,30.516,0,../../simdata-nr=3/RandomWalk/00053/5754/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,5754,3,0,68.5,0,63.153,0,../../simdata-nr=3/RandomWalk/00053/5754/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,5754,4,0,44,0,33.394,0,../../simdata-nr=3/RandomWalk/00053/5754/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,6605,1,0,162,0,156.57,1,../../simdata-nr=3/RandomWalk/00053/6605/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,6605,2,0,49,0,45.881,1,../../simdata-nr=3/RandomWalk/00053/6605/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,6605,3,0,48.5,0,68.863,1,../../simdata-nr=3/RandomWalk/00053/6605/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,53,6605,4,0,169,0,160.76,1,../../simdata-nr=3/RandomWalk/00053/6605/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/RandomWalk/00054/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,1181,2,0,67,0,61.832,0,../../simdata-nr=3/RandomWalk/00054/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/RandomWalk/00054/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,1181,4,0,40,0,30.482,0,../../simdata-nr=3/RandomWalk/00054/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4105,1,2,48.5,1,275.99,1,../../simdata-nr=3/RandomWalk/00054/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/RandomWalk/00054/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4105,3,3,32,1,48.229,1,../../simdata-nr=3/RandomWalk/00054/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4105,4,0,167,0,12.582,1,../../simdata-nr=3/RandomWalk/00054/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4399,1,0,219.5,0,214.21,1,../../simdata-nr=3/RandomWalk/00054/4399/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4399,2,0,51.5,0,46.374,1,../../simdata-nr=3/RandomWalk/00054/4399/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4399,3,0,55,0,49.501,1,../../simdata-nr=3/RandomWalk/00054/4399/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,54,4399,4,0,188,0,25.826,1,../../simdata-nr=3/RandomWalk/00054/4399/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,3088,1,0,186,0,181.31,1,../../simdata-nr=3/RandomWalk/00055/3088/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,3088,2,0,30,0,31.37,1,../../simdata-nr=3/RandomWalk/00055/3088/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,3088,3,2,48,1,153.38,1,../../simdata-nr=3/RandomWalk/00055/3088/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,3088,4,0,102.5,0,7.412,1,../../simdata-nr=3/RandomWalk/00055/3088/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,4774,1,1,112,1,253.6,0,../../simdata-nr=3/RandomWalk/00055/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,4774,2,0,44,0,56.349,0,../../simdata-nr=3/RandomWalk/00055/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/RandomWalk/00055/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,4774,4,0,35,0,25.697,0,../../simdata-nr=3/RandomWalk/00055/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,8989,1,3,26.5,1,425.11,1,../../simdata-nr=3/RandomWalk/00055/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,8989,2,0,156.5,0,151.39,1,../../simdata-nr=3/RandomWalk/00055/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,8989,3,0,166.5,0,161.14,1,../../simdata-nr=3/RandomWalk/00055/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,55,8989,4,0,224,0,11.83,1,../../simdata-nr=3/RandomWalk/00055/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/RandomWalk/00056/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1181,2,0,67,0,61.832,0,../../simdata-nr=3/RandomWalk/00056/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/RandomWalk/00056/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1181,4,0,40,0,30.482,0,../../simdata-nr=3/RandomWalk/00056/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1418,1,3,26,1,236.77,0,../../simdata-nr=3/RandomWalk/00056/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1418,2,3,23,1,79.532,0,../../simdata-nr=3/RandomWalk/00056/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1418,3,3,136,1,275.09,0,../../simdata-nr=3/RandomWalk/00056/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,1418,4,3,35.5,1,67.384,0,../../simdata-nr=3/RandomWalk/00056/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,7042,1,2,27.5,1,199.98,0,../../simdata-nr=3/RandomWalk/00056/7042/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,7042,2,0,165.5,0,160.44,0,../../simdata-nr=3/RandomWalk/00056/7042/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,7042,3,0,114,0,108.78,0,../../simdata-nr=3/RandomWalk/00056/7042/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,56,7042,4,0,67,0,55.058,0,../../simdata-nr=3/RandomWalk/00056/7042/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,1870,1,3,39,1,223.74,1,../../simdata-nr=3/RandomWalk/00057/1870/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,1870,2,0,68.5,0,63.257,1,../../simdata-nr=3/RandomWalk/00057/1870/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,1870,3,0,147,0,154.28,1,../../simdata-nr=3/RandomWalk/00057/1870/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,1870,4,0,180,0,16.458,1,../../simdata-nr=3/RandomWalk/00057/1870/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,4399,1,0,219.5,0,214.21,1,../../simdata-nr=3/RandomWalk/00057/4399/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,4399,2,0,51.5,0,46.374,1,../../simdata-nr=3/RandomWalk/00057/4399/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,4399,3,0,55,0,49.501,1,../../simdata-nr=3/RandomWalk/00057/4399/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,4399,4,0,188,0,25.826,1,../../simdata-nr=3/RandomWalk/00057/4399/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,7042,1,2,20,1,199.98,0,../../simdata-nr=3/RandomWalk/00057/7042/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,7042,2,0,165.5,0,160.44,0,../../simdata-nr=3/RandomWalk/00057/7042/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,7042,3,0,114,0,108.78,0,../../simdata-nr=3/RandomWalk/00057/7042/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,57,7042,4,3,25,1,55.058,0,../../simdata-nr=3/RandomWalk/00057/7042/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,2652,1,2,28.5,1,318.52,1,../../simdata-nr=3/RandomWalk/00058/2652/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,2652,2,0,23,0,30.292,1,../../simdata-nr=3/RandomWalk/00058/2652/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,2652,3,3,45.5,1,153.93,1,../../simdata-nr=3/RandomWalk/00058/2652/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,2652,4,0,130.5,0,5.48,1,../../simdata-nr=3/RandomWalk/00058/2652/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,6400,1,0,178.5,0,173.4,0,../../simdata-nr=3/RandomWalk/00058/6400/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,6400,2,0,57,0,89.609,0,../../simdata-nr=3/RandomWalk/00058/6400/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,6400,3,0,177,0,171.83,0,../../simdata-nr=3/RandomWalk/00058/6400/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,6400,4,0,58,0,46.471,0,../../simdata-nr=3/RandomWalk/00058/6400/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,7194,1,0,115.5,0,111.81,0,../../simdata-nr=3/RandomWalk/00058/7194/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,7194,2,0,57.5,0,52.19,0,../../simdata-nr=3/RandomWalk/00058/7194/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,7194,3,0,76,0,70.545,0,../../simdata-nr=3/RandomWalk/00058/7194/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,58,7194,4,0,45.5,0,35.919,0,../../simdata-nr=3/RandomWalk/00058/7194/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,1251,1,3,36,1,212.55,0,../../simdata-nr=3/RandomWalk/00059/1251/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,1251,2,0,55,0,71.126,0,../../simdata-nr=3/RandomWalk/00059/1251/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,1251,3,3,24,1,76.031,0,../../simdata-nr=3/RandomWalk/00059/1251/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,1251,4,0,66,0,55.286,0,../../simdata-nr=3/RandomWalk/00059/1251/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,2652,1,2,22.5,1,318.52,1,../../simdata-nr=3/RandomWalk/00059/2652/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,2652,2,0,23,0,30.292,1,../../simdata-nr=3/RandomWalk/00059/2652/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,2652,3,0,159,0,153.93,1,../../simdata-nr=3/RandomWalk/00059/2652/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,2652,4,0,130.5,0,5.48,1,../../simdata-nr=3/RandomWalk/00059/2652/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,8431,1,0,135,0,129.99,0,../../simdata-nr=3/RandomWalk/00059/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/RandomWalk/00059/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,8431,3,0,131,0,138.04,0,../../simdata-nr=3/RandomWalk/00059/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,59,8431,4,2,22.5,1,39.542,0,../../simdata-nr=3/RandomWalk/00059/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,2652,1,2,21.5,1,318.52,1,../../simdata-nr=3/RandomWalk/00060/2652/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,2652,2,0,23,0,30.292,1,../../simdata-nr=3/RandomWalk/00060/2652/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,2652,3,3,42,1,153.93,1,../../simdata-nr=3/RandomWalk/00060/2652/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,2652,4,0,130.5,0,5.48,1,../../simdata-nr=3/RandomWalk/00060/2652/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,3088,1,0,186,0,181.31,1,../../simdata-nr=3/RandomWalk/00060/3088/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,3088,2,0,30,0,31.37,1,../../simdata-nr=3/RandomWalk/00060/3088/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,3088,3,0,157.5,0,153.38,1,../../simdata-nr=3/RandomWalk/00060/3088/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,3088,4,0,102.5,0,7.412,1,../../simdata-nr=3/RandomWalk/00060/3088/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,4105,1,2,243,1,275.99,1,../../simdata-nr=3/RandomWalk/00060/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/RandomWalk/00060/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,4105,3,3,36,1,48.229,1,../../simdata-nr=3/RandomWalk/00060/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,60,4105,4,2,106,1,12.582,1,../../simdata-nr=3/RandomWalk/00060/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/RandomWalk/00061/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,1181,2,0,67,0,61.832,0,../../simdata-nr=3/RandomWalk/00061/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/RandomWalk/00061/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,1181,4,0,40,0,30.482,0,../../simdata-nr=3/RandomWalk/00061/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,3907,1,3,42.5,1,278.96,1,../../simdata-nr=3/RandomWalk/00061/3907/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,3907,2,0,86,0,81.143,1,../../simdata-nr=3/RandomWalk/00061/3907/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,3907,3,0,54,0,48.94,1,../../simdata-nr=3/RandomWalk/00061/3907/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,3907,4,0,120.5,0,12.064,1,../../simdata-nr=3/RandomWalk/00061/3907/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,7667,1,2,39.5,1,205.14,0,../../simdata-nr=3/RandomWalk/00061/7667/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,7667,2,3,30.5,1,61.519,0,../../simdata-nr=3/RandomWalk/00061/7667/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,7667,3,0,148,0,142.57,0,../../simdata-nr=3/RandomWalk/00061/7667/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,61,7667,4,0,50.5,0,40.524,0,../../simdata-nr=3/RandomWalk/00061/7667/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,1870,1,3,146,1,223.74,1,../../simdata-nr=3/RandomWalk/00062/1870/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,1870,2,0,68.5,0,63.257,1,../../simdata-nr=3/RandomWalk/00062/1870/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,1870,3,0,147,0,154.28,1,../../simdata-nr=3/RandomWalk/00062/1870/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,1870,4,0,180,0,16.458,1,../../simdata-nr=3/RandomWalk/00062/1870/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,4105,1,0,281,0,275.99,1,../../simdata-nr=3/RandomWalk/00062/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/RandomWalk/00062/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,4105,3,3,34,1,48.229,1,../../simdata-nr=3/RandomWalk/00062/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,4105,4,0,167,0,12.582,1,../../simdata-nr=3/RandomWalk/00062/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,8431,1,0,135,0,129.99,0,../../simdata-nr=3/RandomWalk/00062/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/RandomWalk/00062/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,8431,3,0,131,0,138.04,0,../../simdata-nr=3/RandomWalk/00062/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,62,8431,4,0,49.5,0,39.542,0,../../simdata-nr=3/RandomWalk/00062/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,3088,1,3,31,1,181.31,1,../../simdata-nr=3/RandomWalk/00063/3088/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,3088,2,0,30,0,31.37,1,../../simdata-nr=3/RandomWalk/00063/3088/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,3088,3,2,47,1,153.38,1,../../simdata-nr=3/RandomWalk/00063/3088/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,3088,4,0,102.5,0,7.412,1,../../simdata-nr=3/RandomWalk/00063/3088/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,7623,1,3,41,1,268.79,1,../../simdata-nr=3/RandomWalk/00063/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,7623,2,0,69.5,0,64.163,1,../../simdata-nr=3/RandomWalk/00063/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,7623,3,2,47,1,54.231,1,../../simdata-nr=3/RandomWalk/00063/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,7623,4,0,171,0,10.046,1,../../simdata-nr=3/RandomWalk/00063/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,8004,1,3,38,1,162.52,1,../../simdata-nr=3/RandomWalk/00063/8004/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,8004,2,0,137.5,0,132.04,1,../../simdata-nr=3/RandomWalk/00063/8004/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,8004,3,3,36,1,62.607,1,../../simdata-nr=3/RandomWalk/00063/8004/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,63,8004,4,2,41,1,20.645,1,../../simdata-nr=3/RandomWalk/00063/8004/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1418,1,3,20.5,1,236.77,0,../../simdata-nr=3/RandomWalk/00064/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1418,2,3,22.5,1,79.532,0,../../simdata-nr=3/RandomWalk/00064/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1418,3,0,280.5,0,275.09,0,../../simdata-nr=3/RandomWalk/00064/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1418,4,2,26.5,1,67.384,0,../../simdata-nr=3/RandomWalk/00064/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1870,1,0,229,0,223.74,1,../../simdata-nr=3/RandomWalk/00064/1870/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1870,2,0,68.5,0,63.257,1,../../simdata-nr=3/RandomWalk/00064/1870/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1870,3,0,147,0,154.28,1,../../simdata-nr=3/RandomWalk/00064/1870/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,1870,4,0,180,0,16.458,1,../../simdata-nr=3/RandomWalk/00064/1870/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,5834,1,0,197,0,191.51,1,../../simdata-nr=3/RandomWalk/00064/5834/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,5834,2,0,69,0,63.765,1,../../simdata-nr=3/RandomWalk/00064/5834/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,5834,3,0,88.5,0,83.388,1,../../simdata-nr=3/RandomWalk/00064/5834/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,64,5834,4,0,157.5,0,47.019,1,../../simdata-nr=3/RandomWalk/00064/5834/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,1600,1,3,36,1,163.25,0,../../simdata-nr=3/RandomWalk/00065/1600/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,1600,2,0,50,0,45.193,0,../../simdata-nr=3/RandomWalk/00065/1600/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,1600,3,3,52.5,1,49.757,0,../../simdata-nr=3/RandomWalk/00065/1600/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,1600,4,0,33.5,0,24.596,0,../../simdata-nr=3/RandomWalk/00065/1600/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,3088,1,2,34,1,181.31,1,../../simdata-nr=3/RandomWalk/00065/3088/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,3088,2,0,30,0,31.37,1,../../simdata-nr=3/RandomWalk/00065/3088/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,3088,3,0,157.5,0,153.38,1,../../simdata-nr=3/RandomWalk/00065/3088/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,3088,4,0,102.5,0,7.412,1,../../simdata-nr=3/RandomWalk/00065/3088/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,4105,1,0,281,0,275.99,1,../../simdata-nr=3/RandomWalk/00065/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/RandomWalk/00065/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,4105,3,3,28,1,48.229,1,../../simdata-nr=3/RandomWalk/00065/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,65,4105,4,0,167,0,12.582,1,../../simdata-nr=3/RandomWalk/00065/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,66,1870,1,0,229,0,223.74,1,../../simdata-nr=3/RandomWalk/00066/1870/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
6,66,1870,2,0,68.5,0,63.257,1,../../simdata-nr=3/RandomWalk/00066/1870/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
6,66,1870,3,2,145.5,1,154.28,1,../../simdata-nr=3/RandomWalk/00066/1870/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
6,66,1870,4,0,180,0,16.458,1,../../simdata-nr=3/RandomWalk/00066/1870/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
6,66,8431,1,0,135,0,129.99,0,../../simdata-nr=3/RandomWalk/00066/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
