strategy,run,pid,condition,succesfulrobot,timesec,succcess,expTime
3,82,6400,2,0,57,0,89.609
3,82,6400,3,3,30.5,1,171.83
3,82,6400,4,0,58,0,46.471
3,82,8521,1,0,237,0,203.590308370044
3,82,8521,2,0,159,0,153.7
3,82,8521,3,0,117,0,111.83
3,82,8521,4,0,97.5,0,83.497
3,83,1181,1,2,44,1,127.775330396476
3,83,1181,2,0,67,0,61.832
3,83,1181,3,0,62.5,0,78.593
3,83,1181,4,0,40,0,30.482
3,83,4774,1,3,27.5,1,222.84140969163
3,83,4774,2,0,44,0,56.349
3,83,4774,3,0,67.5,0,79.836
3,83,4774,4,0,35,0,25.697
3,83,7042,1,2,22,1,175.599118942731
3,83,7042,2,0,165.5,0,160.44
3,83,7042,3,0,114,0,108.78
3,83,7042,4,2,39.5,1,55.058
3,84,2652,1,3,36,1,280.039647577092
3,84,2652,2,0,23,0,30.292
3,84,2652,3,0,159,0,153.93
3,84,2652,4,0,130.5,0,5.48
3,84,7194,1,3,22,1,97.9162995594714
3,84,7194,2,0,57.5,0,52.19
3,84,7194,3,0,76,0,70.545
3,84,7194,4,0,45.5,0,35.919
3,84,8414,1,3,130.5,1,174.850220264317
3,84,8414,2,3,24.5,1,32.526
3,84,8414,3,0,71,0,65.974
3,84,8414,4,2,95,1,12.906
3,85,1870,1,3,46.5,1,196.533039647577
3,85,1870,2,0,68.5,0,63.257
3,85,1870,3,0,147,0,154.28
3,85,1870,4,0,180,0,16.458
3,85,4774,1,1,112,1,222.84140969163
3,85,4774,2,0,44,0,56.349
3,85,4774,3,0,67.5,0,79.836
3,85,4774,4,0,35,0,25.697
3,85,6605,1,3,75,1,137.352422907489
3,85,6605,2,0,49,0,45.881
3,85,6605,3,0,48.5,0,68.863
3,85,6605,4,0,169,0,160.76
3,86,1251,1,0,206.5,0,186.674008810573
3,86,1251,2,0,55,0,71.126
3,86,1251,3,3,32,1,76.031
3,86,1251,4,0,66,0,55.286
3,86,2652,1,2,253.5,1,280.039647577092
3,86,2652,2,0,23,0,30.292
3,86,2652,3,0,159,0,153.93
3,86,2652,4,0,130.5,0,5.48
3,86,5834,1,0,197,0,168.136563876652
3,86,5834,2,0,69,0,63.765
3,86,5834,3,3,24.5,1,83.388
3,86,5834,4,0,157.5,0,47.019
3,87,1181,1,2,46,1,127.775330396476
3,87,1181,2,0,67,0,61.832
3,87,1181,3,3,28,1,78.593
3,87,1181,4,0,40,0,30.482
3,87,4399,1,0,219.5,0,188.136563876652
3,87,4399,2,0,51.5,0,46.374
3,87,4399,3,0,55,0,49.501
3,87,4399,4,0,188,0,25.826
3,87,7042,1,3,32,1,175.599118942731
3,87,7042,2,0,165.5,0,160.44
3,87,7042,3,0,114,0,108.78
3,87,7042,4,0,67,0,55.058
3,88,2241,1,3,42,1,201.775330396476
3,88,2241,2,0,48.5,0,43.006
3,88,2241,3,0,72,0,66.821
3,88,2241,4,0,26.5,0,18.399
3,88,7667,1,3,36.5,1,180.145374449339
3,88,7667,2,0,67,0,61.519
3,88,7667,3,0,148,0,142.57
3,88,7667,4,3,45.5,1,40.524
3,88,8431,1,0,135,0,113.933920704846
3,88,8431,2,0,44.5,0,39.059
3,88,8431,3,0,131,0,138.04
3,88,8431,4,3,36,1,39.542
3,89,4399,1,2,24,1,188.136563876652
3,89,4399,2,0,51.5,0,46.374
3,89,4399,3,0,55,0,49.501
3,89,4399,4,0,188,0,25.826
3,89,5834,1,0,197,0,168.136563876652
3,89,5834,2,2,40,1,63.765
3,89,5834,3,0,88.5,0,83.388
3,89,5834,4,0,157.5,0,47.019
3,89,8004,1,0,163.5,0,142.594713656388
3,89,8004,2,0,137.5,0,132.04
3,89,8004,3,0,68,0,62.607
3,89,8004,4,3,29,1,20.645
3,90,2276,1,2,26,1,153.845814977974
3,90,2276,2,0,43.5,0,52.36
3,90,2276,3,0,76,0,70.952
3,90,2276,4,3,39,1,16.267
3,90,3088,1,3,26,1,159.149779735683
3,90,3088,2,0,30,0,31.37
3,90,3088,3,2,53,1,153.38
3,90,3088,4,0,102.5,0,7.412
3,90,8989,1,0,421,0,373.95154185022
3,90,8989,2,0,156.5,0,151.39
3,90,8989,3,0,166.5,0,161.14
3,90,8989,4,0,224,0,11.83
3,91,1418,1,3,25.5,1,208.013215859031
3,91,1418,2,0,85,0,79.532
3,91,1418,3,3,106,1,275.09
3,91,1418,4,0,81,0,67.384
3,91,3472,1,2,47.5,1,126.286343612335
3,91,3472,2,0,41,0,47.274
3,91,3472,3,0,103,0,113.31
3,91,3472,4,0,59.5,0,48.932
3,91,4774,1,1,112,1,222.84140969163
3,91,4774,2,0,44,0,56.349
3,91,4774,3,0,67.5,0,79.836
3,91,4774,4,0,35,0,25.697
3,92,2241,1,2,84,1,201.775330396476
3,92,2241,2,3,33,1,43.006
3,92,2241,3,0,72,0,66.821
3,92,2241,4,0,26.5,0,18.399
3,92,2652,1,3,42.5,1,280.039647577092
3,92,2652,2,0,23,0,30.292
3,92,2652,3,2,24.5,1,153.93
3,92,2652,4,0,130.5,0,5.48
3,92,3088,1,3,22.5,1,159.149779735683
3,92,3088,2,0,30,0,31.37
3,92,3088,3,0,157.5,0,153.38
3,92,3088,4,0,102.5,0,7.412
3,93,1600,1,3,33.5,1,143.237885462555
3,93,1600,2,0,50,0,45.193
3,93,1600,3,2,22,1,49.757
3,93,1600,4,0,33.5,0,24.596
3,93,3088,1,0,186,0,159.149779735683
3,93,3088,2,0,30,0,31.37
3,93,3088,3,3,29.5,1,153.38
3,93,3088,4,0,102.5,0,7.412
3,93,3907,1,3,35,1,245.185022026432
3,93,3907,2,3,42.5,1,81.143
3,93,3907,3,0,54,0,48.94
3,93,3907,4,0,120.5,0,12.064
3,94,6801,1,3,24,1,139
3,94,6801,2,0,45,0,40.664
3,94,6801,3,3,23.5,1,61.086
3,94,6801,4,2,25,1,128.55
3,94,7194,1,0,115.5,0,97.9162995594714
3,94,7194,2,3,46.5,1,52.19
3,94,7194,3,0,76,0,70.545
3,94,7194,4,3,37.5,1,35.919
3,94,8431,1,0,135,0,113.933920704846
3,94,8431,2,0,44.5,0,39.059
3,94,8431,3,0,131,0,138.04
3,94,8431,4,0,49.5,0,39.542
3,95,1181,1,0,150.5,0,127.775330396476
3,95,1181,2,0,67,0,61.832
3,95,1181,3,0,62.5,0,78.593
3,95,1181,4,0,40,0,30.482
3,95,6400,1,0,178.5,0,152.180616740088
3,95,6400,2,0,57,0,89.609
3,95,6400,3,3,29.5,1,171.83
3,95,6400,4,0,58,0,46.471
3,95,8004,1,0,163.5,0,142.594713656388
3,95,8004,2,0,137.5,0,132.04
3,95,8004,3,3,48,1,62.607
3,95,8004,4,2,41.5,1,20.645
3,96,3088,1,2,40,1,159.149779735683
3,96,3088,2,0,30,0,31.37
3,96,3088,3,3,32.5,1,153.38
3,96,3088,4,0,102.5,0,7.412
3,96,4774,1,2,47,1,222.84140969163
3,96,4774,2,0,44,0,56.349
3,96,4774,3,0,67.5,0,79.836
3,96,4774,4,0,35,0,25.697
3,96,8864,1,0,296,0,258.885462555066
3,96,8864,2,3,23,1,51.151
3,96,8864,3,0,43,0,37.675
3,96,8864,4,0,133,0,27.719
3,97,2652,1,2,119,1,280.039647577092
3,97,2652,2,0,23,0,30.292
3,97,2652,3,0,159,0,153.93
3,97,2652,4,0,130.5,0,5.48
3,97,7667,1,3,28.5,1,180.145374449339
3,97,7667,2,3,24.5,1,61.519
3,97,7667,3,0,148,0,142.57
3,97,7667,4,2,23,1,40.524
3,97,8431,1,0,135,0,113.933920704846
3,97,8431,2,0,44.5,0,39.059
3,97,8431,3,0,131,0,138.04
3,97,8431,4,0,49.5,0,39.542
3,98,1181,1,0,150.5,0,127.775330396476
3,98,1181,2,0,67,0,61.832
3,98,1181,3,3,27.5,1,78.593
3,98,1181,4,0,40,0,30.482
3,98,4105,1,2,42,1,242.568281938326
3,98,4105,2,0,59.5,0,55.966
3,98,4105,3,0,52,0,48.229
3,98,4105,4,0,167,0,12.582
3,98,8414,1,3,127.5,1,174.850220264317
3,98,8414,2,0,37.5,0,32.526
3,98,8414,3,0,71,0,65.974
3,98,8414,4,3,99.5,1,12.906
3,99,4774,1,1,112,1,222.84140969163
3,99,4774,2,0,44,0,56.349
3,99,4774,3,0,67.5,0,79.836
3,99,4774,4,0,35,0,25.697
3,99,6801,1,3,26.5,1,139
3,99,6801,2,0,45,0,40.664
3,99,6801,3,3,25.5,1,61.086
3,99,6801,4,2,26,1,128.55
3,99,8431,1,0,135,0,113.933920704846
3,99,8431,2,0,44.5,0,39.059
3,99,8431,3,0,131,0,138.04
3,99,8431,4,2,25,1,39.542
3,100,1418,1,0,238.5,0,208.013215859031
3,100,1418,2,3,37.5,1,79.532
3,100,1418,3,0,280.5,0,275.09
3,100,1418,4,0,81,0,67.384
3,100,2276,1,0,180.5,0,153.845814977974
3,100,2276,2,0,43.5,0,52.36
3,100,2276,3,0,76,0,70.952
3,100,2276,4,0,164.5,0,16.267
3,100,8431,1,0,135,0,113.933920704846
3,100,8431,2,0,44.5,0,39.059
3,100,8431,3,0,131,0,138.04
3,100,8431,4,0,49.5,0,39.542
4,1,3088,1,0,186,0,159.149779735683
4,1,3088,2,0,30,0,31.37
4,1,3088,3,3,16.5,1,153.38
4,1,3088,4,0,102.5,0,7.412
4,1,7042,1,2,10,1,175.599118942731
4,1,7042,2,0,165.5,0,160.44
4,1,7042,3,0,114,0,108.78
4,1,7042,4,0,67,0,55.058
4,1,8004,1,2,9.5,1,142.594713656388
4,1,8004,2,0,137.5,0,132.04
4,1,8004,3,0,68,0,62.607
4,1,8004,4,3,15.5,1,20.645
4,2,7042,1,3,30,1,175.599118942731
4,2,7042,2,0,165.5,0,160.44
4,2,7042,3,2,12.5,1,108.78
4,2,7042,4,3,14.5,1,55.058
4,2,8004,1,2,98,1,142.594713656388
4,2,8004,2,0,137.5,0,132.04
4,2,8004,3,0,68,0,62.607
4,2,8004,4,3,9.5,1,20.645
4,2,8431,1,0,135,0,113.933920704846
4,2,8431,2,0,44.5,0,39.059
4,2,8431,3,0,131,0,138.04
4,2,8431,4,0,49.5,0,39.542
4,3,1600,1,0,168.5,0,143.237885462555
4,3,1600,2,3,13.5,1,45.193
4,3,1600,3,0,55,0,49.757
4,3,1600,4,0,33.5,0,24.596
4,3,7667,1,2,85.5,1,180.145374449339
4,3,7667,2,3,11.5,1,61.519
4,3,7667,3,0,148,0,142.57
4,3,7667,4,0,50.5,0,40.524
4,3,8864,1,3,138.5,1,258.885462555066
4,3,8864,2,3,13.5,1,51.151
4,3,8864,3,0,43,0,37.675
4,3,8864,4,0,133,0,27.719
4,4,1181,1,3,52.5,1,127.775330396476
4,4,1181,2,0,67,0,61.832
4,4,1181,3,0,62.5,0,78.593
4,4,1181,4,0,40,0,30.482
4,4,2652,1,2,11.5,1,280.039647577092
4,4,2652,2,0,23,0,30.292
4,4,2652,3,2,83.5,1,153.93
4,4,2652,4,0,130.5,0,5.48
4,4,8004,1,2,45,1,142.594713656388
4,4,8004,2,0,137.5,0,132.04
4,4,8004,3,2,13,1,62.607
4,4,8004,4,2,34,1,20.645
4,5,7623,1,2,73,1,236.224669603524
4,5,7623,2,2,22,1,64.163
4,5,7623,3,3,26.5,1,54.231
4,5,7623,4,0,171,0,10.046
4,5,7667,1,2,143.5,1,180.145374449339
4,5,7667,2,3,21,1,61.519
4,5,7667,3,0,148,0,142.57
4,5,7667,4,0,50.5,0,40.524
4,5,8989,1,0,421,2,373.95154185022
4,5,8989,2,0,156.5,2,151.39
4,5,8989,3,0,166.5,0,161.14
4,5,8989,4,0,224,0,11.83
4,6,2241,1,3,95.5,1,201.775330396476
4,6,2241,2,0,48.5,0,43.006
4,6,2241,3,2,16.5,1,66.821
4,6,2241,4,0,26.5,0,18.399
4,6,4105,1,0,281,0,242.568281938326
4,6,4105,2,0,59.5,0,55.966
4,6,4105,3,0,52,0,48.229
4,6,4105,4,0,167,0,12.582
4,6,4774,1,1,112,1,222.84140969163
4,6,4774,2,0,44,0,56.349
4,6,4774,3,0,67.5,0,79.836
4,6,4774,4,0,35,0,25.697
4,7,2652,1,0,324,0,280.039647577092
4,7,2652,2,0,23,0,30.292
4,7,2652,3,0,159,0,153.93
4,7,2652,4,0,130.5,0,5.48
4,7,4774,1,3,8.5,1,222.84140969163
4,7,4774,2,0,44,0,56.349
4,7,4774,3,0,67.5,0,79.836
4,7,4774,4,0,35,0,25.697
4,7,8004,1,3,18.5,1,142.594713656388
4,7,8004,2,0,137.5,0,132.04
4,7,8004,3,0,68,0,62.607
4,7,8004,4,2,31.5,1,20.645
4,8,4105,1,2,135.5,1,242.568281938326
4,8,4105,2,0,59.5,0,55.966
4,8,4105,3,0,52,0,48.229
4,8,4105,4,0,167,0,12.582
4,8,5754,1,2,25,1,95.3436123348018
4,8,5754,2,0,36,0,30.516
4,8,5754,3,0,68.5,0,63.153
4,8,5754,4,0,44,0,33.394
4,8,8431,1,0,135,0,113.933920704846
4,8,8431,2,0,44.5,0,39.059
4,8,8431,3,0,131,0,138.04
4,8,8431,4,2,9,1,39.542
4,9,4105,1,3,140.5,1,242.568281938326
4,9,4105,2,0,59.5,0,55.966
4,9,4105,3,2,27,1,48.229
4,9,4105,4,2,106,1,12.582
4,9,6801,1,0,162.5,2,139
4,9,6801,2,0,45,0,40.664
4,9,6801,3,3,13,1,61.086
4,9,6801,4,0,142.5,0,128.55
4,9,8004,1,3,14.5,1,142.594713656388
4,9,8004,2,0,137.5,0,132.04
4,9,8004,3,0,68,0,62.607
4,9,8004,4,0,126,0,20.645
4,10,4105,1,2,162.5,1,242.568281938326
4,10,4105,2,0,59.5,0,55.966
4,10,4105,3,2,24.5,1,48.229
4,10,4105,4,0,167,0,12.582
4,10,7194,1,3,100.5,1,97.9162995594714
4,10,7194,2,0,57.5,0,52.19
4,10,7194,3,0,76,0,70.545
4,10,7194,4,0,45.5,0,35.919
4,10,8521,1,3,27.5,1,203.590308370044
4,10,8521,2,2,39,1,153.7
4,10,8521,3,0,117,0,111.83
4,10,8521,4,0,97.5,0,83.497
4,11,1251,1,3,69.5,1,186.674008810573
4,11,1251,2,0,55,0,71.126
4,11,1251,3,0,81.5,0,76.031
4,11,1251,4,0,66,0,55.286
4,11,6801,1,3,140,1,139
4,11,6801,2,0,45,0,40.664
4,11,6801,3,0,65,0,61.086
4,11,6801,4,3,32.5,1,128.55
4,11,7623,1,0,273,2,236.224669603524
4,11,7623,2,3,7.5,1,64.163
4,11,7623,3,3,13.5,1,54.231
4,11,7623,4,0,171,0,10.046
4,12,1600,1,2,9,1,143.237885462555
4,12,1600,2,0,50,0,45.193
4,12,1600,3,0,55,0,49.757
4,12,1600,4,0,33.5,0,24.596
4,12,6801,1,2,76.5,1,139
4,12,6801,2,0,45,0,40.664
4,12,6801,3,3,8,1,61.086
4,12,6801,4,2,83,1,128.55
4,12,7194,1,0,115.5,0,97.9162995594714
4,12,7194,2,2,8,1,52.19
4,12,7194,3,0,76,0,70.545
4,12,7194,4,0,45.5,0,35.919
4,13,4399,1,3,211.5,1,188.136563876652
4,13,4399,2,0,51.5,0,46.374
4,13,4399,3,0,55,0,49.501
4,13,4399,4,0,188,0,25.826
4,13,6605,1,3,139.5,1,137.352422907489
4,13,6605,2,3,11.5,1,45.881
4,13,6605,3,0,48.5,0,68.863
4,13,6605,4,0,169,0,160.76
4,13,8431,1,0,135,0,113.933920704846
4,13,8431,2,0,44.5,0,39.059
4,13,8431,3,0,131,0,138.04
4,13,8431,4,0,49.5,0,39.542
4,14,2241,1,3,14.5,1,201.775330396476
4,14,2241,2,3,13,1,43.006
4,14,2241,3,0,72,0,66.821
4,14,2241,4,0,26.5,0,18.399
4,14,5754,1,3,41.5,1,95.3436123348018
4,14,5754,2,0,36,0,30.516
4,14,5754,3,0,68.5,0,63.153
4,14,5754,4,0,44,0,33.394
4,14,7623,1,3,93.5,1,236.224669603524
4,14,7623,2,0,69.5,0,64.163
4,14,7623,3,3,12.5,1,54.231
4,14,7623,4,0,171,0,10.046
4,15,2652,1,2,113,1,280.039647577092
4,15,2652,2,0,23,0,30.292
4,15,2652,3,2,123,1,153.93
4,15,2652,4,0,130.5,0,5.48
4,15,3088,1,2,99.5,1,159.149779735683
4,15,3088,2,0,30,0,31.37
4,15,3088,3,3,8,1,153.38
4,15,3088,4,0,102.5,0,7.412
4,15,8864,1,3,215,1,258.885462555066
4,15,8864,2,2,19.5,1,51.151
4,15,8864,3,0,43,0,37.675
4,15,8864,4,2,62.5,1,27.719
4,16,1418,1,2,117.5,1,208.013215859031
4,16,1418,2,0,85,0,79.532
4,16,1418,3,2,280,1,275.09
4,16,1418,4,2,9.5,1,67.384
4,16,3472,1,3,32,1,126.286343612335
4,16,3472,2,0,41,0,47.274
4,16,3472,3,0,103,0,113.31
4,16,3472,4,0,59.5,0,48.932
4,16,5834,1,2,113.5,1,168.136563876652
4,16,5834,2,0,69,0,63.765
4,16,5834,3,0,88.5,0,83.388
4,16,5834,4,0,157.5,0,47.019
4,17,2241,1,3,213,1,201.775330396476
4,17,2241,2,0,48.5,0,43.006
4,17,2241,3,0,72,0,66.821
4,17,2241,4,0,26.5,0,18.399
4,17,2652,1,3,13,1,280.039647577092
4,17,2652,2,0,23,0,30.292
4,17,2652,3,2,13.5,1,153.93
4,17,2652,4,0,130.5,0,5.48
4,17,7667,1,3,11.5,1,180.145374449339
4,17,7667,2,0,67,0,61.519
4,17,7667,3,0,148,0,142.57
4,17,7667,4,0,50.5,0,40.524
4,18,3088,1,0,186,0,159.149779735683
4,18,3088,2,0,30,0,31.37
4,18,3088,3,2,38.5,1,153.38
4,18,3088,4,0,102.5,0,7.412
4,18,3472,1,0,149.5,0,126.286343612335
4,18,3472,2,0,41,0,47.274
4,18,3472,3,0,103,0,113.31
4,18,3472,4,3,9.5,1,48.932
4,18,7042,1,3,10.5,1,175.599118942731
4,18,7042,2,3,114.5,1,160.44
4,18,7042,3,3,49.5,1,108.78
4,18,7042,4,2,24.5,1,55.058
4,19,1418,1,2,137.5,1,208.013215859031
4,19,1418,2,2,81,1,79.532
4,19,1418,3,0,280.5,0,275.09
4,19,1418,4,0,81,0,67.384
4,19,4774,1,1,112,1,222.84140969163
4,19,4774,2,0,44,0,56.349
4,19,4774,3,0,67.5,0,79.836
4,19,4774,4,0,35,0,25.697
4,19,7667,1,2,99.5,1,180.145374449339
4,19,7667,2,0,67,0,61.519
4,19,7667,3,0,148,0,142.57
4,19,7667,4,0,50.5,0,40.524
4,20,1870,1,3,16.5,1,196.533039647577
4,20,1870,2,0,68.5,0,63.257
4,20,1870,3,0,147,0,154.28
4,20,1870,4,0,180,0,16.458
4,20,6605,1,0,162,2,137.352422907489
4,20,6605,2,0,49,0,45.881
4,20,6605,3,0,48.5,0,68.863
4,20,6605,4,0,169,0,160.76
4,20,7667,1,3,64.5,1,180.145374449339
4,20,7667,2,3,11.5,1,61.519
4,20,7667,3,0,148,0,142.57
4,20,7667,4,0,50.5,0,40.524
4,21,1600,1,2,44,1,143.237885462555
4,21,1600,2,3,9.5,1,45.193
4,21,1600,3,0,55,0,49.757
4,21,1600,4,0,33.5,0,24.596
4,21,2276,1,0,180.5,0,153.845814977974
4,21,2276,2,0,43.5,0,52.36
4,21,2276,3,0,76,0,70.952
4,21,2276,4,3,8.5,1,16.267
4,21,8989,1,3,183,1,373.95154185022
4,21,8989,2,0,156.5,0,151.39
4,21,8989,3,0,166.5,0,161.14
4,21,8989,4,3,129.5,1,11.83
4,22,3472,1,0,149.5,0,126.286343612335
4,22,3472,2,0,41,0,47.274
4,22,3472,3,0,103,0,113.31
4,22,3472,4,0,59.5,0,48.932
4,22,4105,1,3,142.5,1,242.568281938326
4,22,4105,2,0,59.5,0,55.966
4,22,4105,3,0,52,0,48.229
4,22,4105,4,0,167,0,12.582
4,22,7042,1,3,29,1,175.599118942731
4,22,7042,2,0,165.5,0,160.44
4,22,7042,3,2,10,1,108.78
4,22,7042,4,0,67,0,55.058
4,23,3907,1,2,49.5,1,245.185022026432
4,23,3907,2,2,10,1,81.143
4,23,3907,3,0,54,0,48.94
4,23,3907,4,0,120.5,0,12.064
4,23,8414,1,3,110.5,1,174.850220264317
4,23,8414,2,3,15.5,1,32.526
4,23,8414,3,0,71,0,65.974
4,23,8414,4,0,130.5,0,12.906
4,23,8989,1,0,421,0,373.95154185022
4,23,8989,2,0,156.5,0,151.39
4,23,8989,3,0,166.5,0,161.14
4,23,8989,4,0,224,0,11.83
4,24,1600,1,2,38,1,143.237885462555
4,24,1600,2,0,50,0,45.193
4,24,1600,3,0,55,0,49.757
4,24,1600,4,0,33.5,0,24.596
4,24,1870,1,2,208,1,196.533039647577
4,24,1870,2,0,68.5,0,63.257
4,24,1870,3,0,147,0,154.28
4,24,1870,4,3,166.5,1,16.458
4,24,2276,1,0,180.5,0,153.845814977974
4,24,2276,2,0,43.5,0,52.36
4,24,2276,3,0,76,0,70.952
4,24,2276,4,3,13,1,16.267
4,25,8414,1,2,120.5,1,174.850220264317
4,25,8414,2,3,12,1,32.526
4,25,8414,3,0,71,0,65.974
4,25,8414,4,0,130.5,0,12.906
4,25,8431,1,0,135,0,113.933920704846
4,25,8431,2,0,44.5,0,39.059
4,25,8431,3,0,131,0,138.04
4,25,8431,4,2,8.5,1,39.542
4,25,8864,1,2,77.5,1,258.885462555066
4,25,8864,2,0,56.5,0,51.151
4,25,8864,3,0,43,0,37.675
4,25,8864,4,0,133,0,27.719
4,26,2276,1,2,59,1,153.845814977974
4,26,2276,2,0,43.5,0,52.36
4,26,2276,3,0,76,0,70.952
4,26,2276,4,3,12.5,1,16.267
4,26,3472,1,2,53.5,1,126.286343612335
4,26,3472,2,0,41,0,47.274
4,26,3472,3,0,103,0,113.31
4,26,3472,4,2,53.5,1,48.932
4,26,5754,1,3,19.5,1,95.3436123348018
4,26,5754,2,0,36,0,30.516
4,26,5754,3,0,68.5,0,63.153
4,26,5754,4,3,41,1,33.394
4,27,3907,1,3,55,1,245.185022026432
4,27,3907,2,0,86,0,81.143
4,27,3907,3,0,54,0,48.94
4,27,3907,4,0,120.5,0,12.064
4,27,4399,1,2,12.5,1,188.136563876652
4,27,4399,2,0,51.5,0,46.374
4,27,4399,3,0,55,0,49.501
4,27,4399,4,0,188,0,25.826
4,27,8989,1,3,175.5,1,373.95154185022
4,27,8989,2,0,156.5,0,151.39
4,27,8989,3,0,166.5,0,161.14
4,27,8989,4,0,224,0,11.83
4,28,2652,1,2,9.5,1,280.039647577092
4,28,2652,2,0,23,0,30.292
4,28,2652,3,3,14,1,153.93
4,28,2652,4,0,130.5,0,5.48
4,28,3472,1,0,149.5,0,126.286343612335
4,28,3472,2,0,41,0,47.274
4,28,3472,3,3,23,1,113.31
4,28,3472,4,3,7.5,1,48.932
4,28,3907,1,3,72,1,245.185022026432
4,28,3907,2,0,86,0,81.143
4,28,3907,3,0,54,0,48.94
4,28,3907,4,0,120.5,0,12.064
4,29,3088,1,3,92,1,159.149779735683
4,29,3088,2,0,30,0,31.37
4,29,3088,3,0,157.5,0,153.38
4,29,3088,4,0,102.5,0,7.412
4,29,7042,1,2,8,1,175.599118942731
4,29,7042,2,2,100.5,1,160.44
4,29,7042,3,0,114,0,108.78
4,29,7042,4,3,10.5,1,55.058
4,29,8521,1,2,11,1,203.590308370044
4,29,8521,2,0,159,0,153.7
4,29,8521,3,2,94,1,111.83
4,29,8521,4,3,33,1,83.497
4,30,1251,1,3,99.5,1,186.674008810573
4,30,1251,2,0,55,0,71.126
4,30,1251,3,2,77.5,1,76.031
4,30,1251,4,2,8.5,1,55.286
4,30,6400,1,3,54,1,152.180616740088
4,30,6400,2,0,57,0,89.609
4,30,6400,3,2,17,1,171.83
4,30,6400,4,0,58,0,46.471
4,30,8431,1,0,135,0,113.933920704846
4,30,8431,2,0,44.5,0,39.059
4,30,8431,3,0,131,2,138.04
4,30,8431,4,0,49.5,0,39.542
4,31,4399,1,2,11,1,188.136563876652
4,31,4399,2,0,51.5,0,46.374
4,31,4399,3,0,55,0,49.501
4,31,4399,4,0,188,0,25.826
4,31,6400,1,2,9.5,1,152.180616740088
4,31,6400,2,0,57,0,89.609
4,31,6400,3,2,20.5,1,171.83
4,31,6400,4,0,58,0,46.471
4,31,8864,1,2,149.5,1,258.885462555066
4,31,8864,2,0,56.5,0,51.151
4,31,8864,3,0,43,0,37.675
4,31,8864,4,0,133,2,27.719
4,32,3088,1,0,186,0,159.149779735683
4,32,3088,2,0,30,0,31.37
4,32,3088,3,0,157.5,0,153.38
4,32,3088,4,0,102.5,0,7.412
4,32,5834,1,0,197,0,168.136563876652
4,32,5834,2,3,9,1,63.765
4,32,5834,3,3,14.5,1,83.388
4,32,5834,4,0,157.5,0,47.019
4,32,7194,1,0,115.5,0,97.9162995594714
4,32,7194,2,0,57.5,0,52.19
4,32,7194,3,0,76,0,70.545
4,32,7194,4,0,45.5,0,35.919
4,33,1181,1,0,150.5,0,127.775330396476
4,33,1181,2,0,67,0,61.832
4,33,1181,3,0,62.5,0,78.593
4,33,1181,4,0,40,0,30.482
4,33,3088,1,2,117.5,1,159.149779735683
4,33,3088,2,0,30,0,31.37
4,33,3088,3,0,157.5,0,153.38
4,33,3088,4,0,102.5,0,7.412
4,33,7042,1,2,129.5,1,175.599118942731
4,33,7042,2,0,165.5,0,160.44
4,33,7042,3,0,114,0,108.78
4,33,7042,4,0,67,0,55.058
4,34,1870,1,3,15,1,196.533039647577
4,34,1870,2,3,18,1,63.257
4,34,1870,3,0,147,0,154.28
4,34,1870,4,0,180,0,16.458
4,34,3907,1,3,54.5,1,245.185022026432
4,34,3907,2,0,86,0,81.143
4,34,3907,3,0,54,0,48.94
4,34,3907,4,0,120.5,0,12.064
4,34,6605,1,3,57.5,1,137.352422907489
4,34,6605,2,3,14,1,45.881
4,34,6605,3,0,48.5,0,68.863
4,34,6605,4,0,169,0,160.76
4,35,4399,1,3,208.5,1,188.136563876652
4,35,4399,2,0,51.5,0,46.374
4,35,4399,3,0,55,0,49.501
4,35,4399,4,0,188,0,25.826
4,35,5754,1,2,83.5,1,95.3436123348018
4,35,5754,2,2,12,1,30.516
4,35,5754,3,0,68.5,0,63.153
4,35,5754,4,0,44,0,33.394
4,35,6400,1,3,16,1,152.180616740088
4,35,6400,2,0,57,0,89.609
4,35,6400,3,0,177,2,171.83
4,35,6400,4,0,58,0,46.471
4,36,1870,1,2,12.5,1,196.533039647577
4,36,1870,2,0,68.5,0,63.257
4,36,1870,3,0,147,0,154.28
4,36,1870,4,0,180,0,16.458
4,36,6605,1,2,48.5,1,137.352422907489
4,36,6605,2,3,9,1,45.881
4,36,6605,3,0,48.5,0,68.863
4,36,6605,4,0,169,0,160.76
4,36,8414,1,2,11.5,1,174.850220264317
4,36,8414,2,3,9,1,32.526
4,36,8414,3,0,71,0,65.974
4,36,8414,4,2,103,1,12.906
4,37,1870,1,3,81,1,196.533039647577
4,37,1870,2,0,68.5,0,63.257
4,37,1870,3,0,147,0,154.28
4,37,1870,4,0,180,0,16.458
4,37,3907,1,2,9.5,1,245.185022026432
4,37,3907,2,2,15,1,81.143
4,37,3907,3,0,54,0,48.94
4,37,3907,4,0,120.5,0,12.064
4,37,8521,1,3,27,1,203.590308370044
4,37,8521,2,3,9.5,1,153.7
4,37,8521,3,0,117,0,111.83
4,37,8521,4,0,97.5,0,83.497
4,38,4399,1,2,12.5,1,188.136563876652
4,38,4399,2,0,51.5,0,46.374
4,38,4399,3,0,55,0,49.501
4,38,4399,4,0,188,0,25.826
4,38,4774,1,3,8,1,222.84140969163
4,38,4774,2,0,44,0,56.349
4,38,4774,3,0,67.5,0,79.836
4,38,4774,4,0,35,0,25.697
4,38,6605,1,3,162,1,137.352422907489
