strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag
1,53,8004,2,0,137.5,0,132.04,1
1,53,8004,3,2,13,1,62.607,1
1,53,8004,4,0,126,0,20.645,1
1,54,4774,1,1,112,1,253.6,0
1,54,4774,2,0,44,0,56.349,0
1,54,4774,3,0,67.5,0,79.836,0
1,54,4774,4,0,35,0,25.697,0
1,54,8414,1,2,92.5,1,199.13,1
1,54,8414,2,2,26.5,1,32.526,1
1,54,8414,3,0,71,0,65.974,1
1,54,8414,4,0,130.5,0,12.906,1
1,54,8864,1,0,296,0,294.51,1
1,54,8864,2,2,48,1,51.151,1
1,54,8864,3,0,43,0,37.675,1
1,54,8864,4,0,133,0,27.719,1
1,55,1418,1,0,238.5,0,236.77,0
1,55,1418,2,0,85,0,79.532,0
1,55,1418,3,2,152,1,275.09,0
1,55,1418,4,2,12,1,67.384,0
1,55,8004,1,0,163.5,0,162.52,1
1,55,8004,2,0,137.5,0,132.04,1
1,55,8004,3,0,68,0,62.607,1
1,55,8004,4,2,89.5,1,20.645,1
1,55,8414,1,0,203.5,0,199.13,1
1,55,8414,2,0,37.5,0,32.526,1
1,55,8414,3,0,71,0,65.974,1
1,55,8414,4,0,130.5,0,12.906,1
1,56,1251,1,2,60.5,1,212.55,0
1,56,1251,2,0,55,0,71.126,0
1,56,1251,3,0,81.5,0,76.031,0
1,56,1251,4,2,12,1,55.286,0
1,56,1870,1,0,229,0,223.74,1
1,56,1870,2,0,68.5,0,63.257,1
1,56,1870,3,0,147,0,154.28,1
1,56,1870,4,0,180,0,16.458,1
1,56,4774,1,1,112,1,253.6,0
1,56,4774,2,0,44,0,56.349,0
1,56,4774,3,0,67.5,0,79.836,0
1,56,4774,4,0,35,0,25.697,0
1,57,8431,1,0,135,0,129.99,0
1,57,8431,2,0,44.5,0,39.059,0
1,57,8431,3,0,131,0,138.04,0
1,57,8431,4,0,49.5,0,39.542,0
1,57,8521,1,2,11,1,231.75,0
1,57,8521,2,0,159,0,153.7,0
1,57,8521,3,0,117,0,111.83,0
1,57,8521,4,2,14,1,83.497,0
1,57,8989,1,2,28.5,1,425.11,1
1,57,8989,2,0,156.5,0,151.39,1
1,57,8989,3,0,166.5,0,161.14,1
1,57,8989,4,0,224,0,11.83,1
1,58,1251,1,2,94,1,212.55,0
1,58,1251,2,0,55,0,71.126,0
1,58,1251,3,0,81.5,0,76.031,0
1,58,1251,4,0,66,0,55.286,0
1,58,6605,1,2,66.5,1,156.57,1
1,58,6605,2,2,30,1,45.881,1
1,58,6605,3,0,48.5,0,68.863,1
1,58,6605,4,0,169,0,160.76,1
1,58,7042,1,2,12.5,1,199.98,0
1,58,7042,2,0,165.5,0,160.44,0
1,58,7042,3,0,114,0,108.78,0
1,58,7042,4,0,67,0,55.058,0
1,59,1418,1,0,238.5,0,236.77,0
1,59,1418,2,0,85,0,79.532,0
1,59,1418,3,2,130.5,1,275.09,0
1,59,1418,4,0,81,0,67.384,0
1,59,8864,1,2,42,1,294.51,1
1,59,8864,2,0,56.5,0,51.151,1
1,59,8864,3,0,43,0,37.675,1
1,59,8864,4,0,133,0,27.719,1
1,59,8989,1,2,22.5,1,425.11,1
1,59,8989,2,0,156.5,0,151.39,1
1,59,8989,3,0,166.5,0,161.14,1
1,59,8989,4,0,224,0,11.83,1
1,60,4774,1,1,112,1,253.6,0
1,60,4774,2,0,44,0,56.349,0
1,60,4774,3,0,67.5,0,79.836,0
1,60,4774,4,0,35,0,25.697,0
1,60,5754,1,0,114,0,108.89,0
1,60,5754,2,2,11.5,1,30.516,0
1,60,5754,3,0,68.5,0,63.153,0
1,60,5754,4,0,44,0,33.394,0
1,60,6605,1,2,58.5,1,156.57,1
1,60,6605,2,0,49,0,45.881,1
1,60,6605,3,0,48.5,0,68.863,1
1,60,6605,4,0,169,0,160.76,1
1,61,1181,1,0,150.5,0,145.7,0
1,61,1181,2,0,67,0,61.832,0
1,61,1181,3,0,62.5,0,78.593,0
1,61,1181,4,0,40,0,30.482,0
1,61,1600,1,0,168.5,0,163.25,0
1,61,1600,2,0,50,0,45.193,0
1,61,1600,3,2,33.5,1,49.757,0
1,61,1600,4,0,33.5,0,24.596,0
1,61,3907,1,2,30,1,278.96,1
1,61,3907,2,2,24.5,1,81.143,1
1,61,3907,3,0,54,0,48.94,1
1,61,3907,4,0,120.5,0,12.064,1
1,62,1600,1,2,57.5,1,163.25,0
1,62,1600,2,0,50,0,45.193,0
1,62,1600,3,2,13.5,1,49.757,0
1,62,1600,4,0,33.5,0,24.596,0
1,62,5834,1,0,197,0,191.51,1
1,62,5834,2,0,69,0,63.765,1
1,62,5834,3,0,88.5,0,83.388,1
1,62,5834,4,0,157.5,0,47.019,1
1,62,6400,1,2,11,1,173.4,0
1,62,6400,2,0,57,0,89.609,0
1,62,6400,3,2,35.5,1,171.83,0
1,62,6400,4,0,58,0,46.471,0
1,63,1418,1,2,18.5,1,236.77,0
1,63,1418,2,0,85,0,79.532,0
1,63,1418,3,0,280.5,0,275.09,0
1,63,1418,4,2,14,1,67.384,0
1,63,7042,1,2,108.5,1,199.98,0
1,63,7042,2,0,165.5,0,160.44,0
1,63,7042,3,2,17.5,1,108.78,0
1,63,7042,4,0,67,0,55.058,0
1,63,7623,1,2,83.5,1,268.79,1
1,63,7623,2,0,69.5,0,64.163,1
1,63,7623,3,0,59.5,0,54.231,1
1,63,7623,4,0,171,0,10.046,1
1,64,4774,1,1,112,1,253.6,0
1,64,4774,2,0,44,0,56.349,0
1,64,4774,3,0,67.5,0,79.836,0
1,64,4774,4,0,35,0,25.697,0
1,64,7623,1,2,157.5,1,268.79,1
1,64,7623,2,0,69.5,0,64.163,1
1,64,7623,3,2,32,1,54.231,1
1,64,7623,4,0,171,0,10.046,1
1,64,8414,1,0,203.5,0,199.13,1
1,64,8414,2,0,37.5,0,32.526,1
1,64,8414,3,0,71,0,65.974,1
1,64,8414,4,0,130.5,0,12.906,1
1,65,1418,1,0,238.5,0,236.77,0
1,65,1418,2,0,85,0,79.532,0
1,65,1418,3,0,280.5,0,275.09,0
1,65,1418,4,2,13,1,67.384,0
1,65,2241,1,2,61.5,1,229.69,0
1,65,2241,2,2,32.5,1,43.006,0
1,65,2241,3,0,72,0,66.821,0
1,65,2241,4,0,26.5,0,18.399,0
1,65,2276,1,0,180.5,0,175.29,1
1,65,2276,2,0,43.5,0,52.36,1
1,65,2276,3,0,76,0,70.952,1
1,65,2276,4,2,152,1,16.267,1
1,66,2652,1,2,129.5,1,318.52,1
1,66,2652,2,0,23,0,30.292,1
1,66,2652,3,2,25.5,1,153.93,1
1,66,2652,4,0,130.5,0,5.48,1
1,66,5834,1,2,107,1,191.51,1
1,66,5834,2,2,50,1,63.765,1
1,66,5834,3,0,88.5,0,83.388,1
1,66,5834,4,0,157.5,0,47.019,1
1,66,6605,1,0,162,0,156.57,1
1,66,6605,2,0,49,0,45.881,1
1,66,6605,3,0,48.5,0,68.863,1
1,66,6605,4,0,169,0,160.76,1
1,67,1600,1,2,85.5,1,163.25,0
1,67,1600,2,0,50,0,45.193,0
1,67,1600,3,0,55,0,49.757,0
1,67,1600,4,0,33.5,0,24.596,0
1,67,1870,1,2,12.5,1,223.74,1
1,67,1870,2,0,68.5,0,63.257,1
1,67,1870,3,0,147,0,154.28,1
1,67,1870,4,0,180,0,16.458,1
1,67,5754,1,2,58.5,1,108.89,0
1,67,5754,2,2,15,1,30.516,0
1,67,5754,3,0,68.5,0,63.153,0
1,67,5754,4,0,44,0,33.394,0
1,68,2241,1,0,229,2,229.69,0
1,68,2241,2,0,48.5,0,43.006,0
1,68,2241,3,2,21,1,66.821,0
1,68,2241,4,0,26.5,0,18.399,0
1,68,4399,1,0,219.5,0,214.21,1
1,68,4399,2,0,51.5,0,46.374,1
1,68,4399,3,0,55,0,49.501,1
1,68,4399,4,0,188,0,25.826,1
1,68,8431,1,0,135,0,129.99,0
1,68,8431,2,0,44.5,0,39.059,0
1,68,8431,3,0,131,0,138.04,0
1,68,8431,4,2,23.5,1,39.542,0
1,69,1600,1,0,168.5,0,163.25,0
1,69,1600,2,2,32.5,1,45.193,0
1,69,1600,3,2,12,1,49.757,0
1,69,1600,4,0,33.5,0,24.596,0
1,69,7042,1,0,168.5,0,199.98,0
1,69,7042,2,0,165.5,0,160.44,0
1,69,7042,3,2,17.5,1,108.78,0
1,69,7042,4,0,67,0,55.058,0
1,69,8864,1,2,47.5,1,294.51,1
1,69,8864,2,0,56.5,0,51.151,1
1,69,8864,3,0,43,0,37.675,1
1,69,8864,4,0,133,0,27.719,1
1,70,1251,1,2,13.5,1,212.55,0
1,70,1251,2,0,55,0,71.126,0
1,70,1251,3,0,81.5,0,76.031,0
1,70,1251,4,2,12.5,1,55.286,0
1,70,7042,1,2,109,1,199.98,0
1,70,7042,2,0,165.5,0,160.44,0
1,70,7042,3,0,114,0,108.78,0
1,70,7042,4,0,67,0,55.058,0
1,70,8431,1,0,135,0,129.99,0
1,70,8431,2,0,44.5,0,39.059,0
1,70,8431,3,0,131,0,138.04,0
1,70,8431,4,0,49.5,0,39.542,0
1,71,1181,1,0,150.5,0,145.7,0
1,71,1181,2,2,46,1,61.832,0
1,71,1181,3,0,62.5,0,78.593,0
1,71,1181,4,0,40,0,30.482,0
1,71,3088,1,0,186,0,181.31,1
1,71,3088,2,0,30,0,31.37,1
1,71,3088,3,0,157.5,0,153.38,1
1,71,3088,4,0,102.5,0,7.412,1
1,71,8989,1,2,131,1,425.11,1
1,71,8989,2,0,156.5,0,151.39,1
1,71,8989,3,0,166.5,0,161.14,1
1,71,8989,4,0,224,0,11.83,1
1,72,1251,1,2,141,1,212.55,0
1,72,1251,2,0,55,0,71.126,0
1,72,1251,3,0,81.5,0,76.031,0
1,72,1251,4,2,9.5,1,55.286,0
1,72,3472,1,0,149.5,0,144.01,0
1,72,3472,2,0,41,0,47.274,0
1,72,3472,3,0,103,0,113.31,0
1,72,3472,4,2,51.5,1,48.932,0
1,72,7194,1,2,104.5,1,111.81,0
1,72,7194,2,2,33.5,1,52.19,0
1,72,7194,3,0,76,0,70.545,0
1,72,7194,4,0,45.5,0,35.919,0
1,73,1600,1,0,168.5,0,163.25,0
1,73,1600,2,0,50,0,45.193,0
1,73,1600,3,0,55,0,49.757,0
1,73,1600,4,0,33.5,0,24.596,0
1,73,3088,1,2,19,1,181.31,1
1,73,3088,2,0,30,0,31.37,1
1,73,3088,3,0,157.5,0,153.38,1
1,73,3088,4,0,102.5,0,7.412,1
1,73,3472,1,2,12.5,1,144.01,0
1,73,3472,2,0,41,0,47.274,0
1,73,3472,3,0,103,0,113.31,0
1,73,3472,4,0,59.5,0,48.932,0
1,74,4105,1,2,41,1,275.99,1
1,74,4105,2,0,59.5,0,55.966,1
1,74,4105,3,2,24.5,1,48.229,1
1,74,4105,4,0,167,0,12.582,1
1,74,4399,1,2,13,1,214.21,1
1,74,4399,2,0,51.5,0,46.374,1
1,74,4399,3,0,55,0,49.501,1
1,74,4399,4,0,188,0,25.826,1
1,74,4774,1,2,62.5,1,253.6,0
1,74,4774,2,0,44,0,56.349,0
1,74,4774,3,0,67.5,0,79.836,0
1,74,4774,4,0,35,0,25.697,0
1,75,1251,1,2,10.5,1,212.55,0
1,75,1251,2,0,55,0,71.126,0
1,75,1251,3,0,81.5,0,76.031,0
1,75,1251,4,2,9.5,1,55.286,0
1,75,1418,1,2,190.5,1,236.77,0
1,75,1418,2,0,85,0,79.532,0
1,75,1418,3,2,125.5,1,275.09,0
1,75,1418,4,0,81,0,67.384,0
1,75,8004,1,2,94,1,162.52,1
1,75,8004,2,0,137.5,0,132.04,1
1,75,8004,3,0,68,0,62.607,1
1,75,8004,4,0,126,0,20.645,1
1,76,7194,1,0,115.5,0,111.81,0
1,76,7194,2,0,57.5,0,52.19,0
1,76,7194,3,0,76,0,70.545,0
1,76,7194,4,0,45.5,0,35.919,0
1,76,7667,1,0,210.5,0,205.14,0
1,76,7667,2,0,67,0,61.519,0
1,76,7667,3,0,148,0,142.57,0
1,76,7667,4,2,11,1,40.524,0
1,76,8864,1,2,132,1,294.51,1
1,76,8864,2,0,56.5,0,51.151,1
1,76,8864,3,0,43,0,37.675,1
1,76,8864,4,2,99,1,27.719,1
1,77,3088,1,0,186,0,181.31,1
1,77,3088,2,0,30,0,31.37,1
1,77,3088,3,0,157.5,0,153.38,1
1,77,3088,4,0,102.5,0,7.412,1
1,77,3472,1,0,149.5,0,144.01,0
1,77,3472,2,0,41,0,47.274,0
1,77,3472,3,0,103,0,113.31,0
1,77,3472,4,0,59.5,0,48.932,0
1,77,7623,1,2,44.5,1,268.79,1
1,77,7623,2,0,69.5,0,64.163,1
1,77,7623,3,0,59.5,0,54.231,1
1,77,7623,4,0,171,0,10.046,1
1,78,4105,1,0,281,2,275.99,1
1,78,4105,2,0,59.5,0,55.966,1
1,78,4105,3,0,52,0,48.229,1
1,78,4105,4,0,167,0,12.582,1
1,78,5834,1,0,197,0,191.51,1
1,78,5834,2,0,69,0,63.765,1
1,78,5834,3,0,88.5,0,83.388,1
1,78,5834,4,0,157.5,0,47.019,1
1,78,7194,1,0,115.5,0,111.81,0
1,78,7194,2,2,9.5,1,52.19,0
1,78,7194,3,0,76,0,70.545,0
1,78,7194,4,0,45.5,0,35.919,0
1,79,3907,1,2,111.5,1,278.96,1
1,79,3907,2,2,11.5,1,81.143,1
1,79,3907,3,0,54,0,48.94,1
1,79,3907,4,0,120.5,0,12.064,1
1,79,4774,1,1,112,1,253.6,0
1,79,4774,2,0,44,0,56.349,0
1,79,4774,3,0,67.5,0,79.836,0
1,79,4774,4,0,35,0,25.697,0
1,79,8431,1,0,135,0,129.99,0
1,79,8431,2,0,44.5,0,39.059,0
1,79,8431,3,2,89.5,1,138.04,0
1,79,8431,4,2,8,1,39.542,0
1,80,1251,1,2,8,1,212.55,0
1,80,1251,2,0,55,0,71.126,0
1,80,1251,3,0,81.5,0,76.031,0
1,80,1251,4,0,66,0,55.286,0
1,80,2652,1,2,102.5,1,318.52,1
1,80,2652,2,0,23,0,30.292,1
1,80,2652,3,0,159,2,153.93,1
1,80,2652,4,0,130.5,0,5.48,1
1,80,7042,1,0,168.5,0,199.98,0
1,80,7042,2,0,165.5,0,160.44,0
1,80,7042,3,0,114,0,108.78,0
1,80,7042,4,0,67,0,55.058,0
1,81,5834,1,2,151,1,191.51,1
1,81,5834,2,0,69,0,63.765,1
1,81,5834,3,2,37.5,1,83.388,1
1,81,5834,4,0,157.5,0,47.019,1
1,81,7194,1,0,115.5,0,111.81,0
1,81,7194,2,0,57.5,0,52.19,0
1,81,7194,3,0,76,0,70.545,0
1,81,7194,4,0,45.5,0,35.919,0
1,81,8414,1,2,10.5,1,199.13,1
1,81,8414,2,0,37.5,0,32.526,1
1,81,8414,3,0,71,0,65.974,1
1,81,8414,4,0,130.5,0,12.906,1
1,82,4399,1,0,219.5,0,214.21,1
1,82,4399,2,0,51.5,0,46.374,1
1,82,4399,3,0,55,0,49.501,1
1,82,4399,4,0,188,0,25.826,1
1,82,7194,1,0,115.5,0,111.81,0
1,82,7194,2,0,57.5,0,52.19,0
1,82,7194,3,0,76,0,70.545,0
1,82,7194,4,2,11.5,1,35.919,0
1,82,8521,1,2,90,1,231.75,0
1,82,8521,2,0,159,0,153.7,0
1,82,8521,3,0,117,0,111.83,0
1,82,8521,4,0,97.5,0,83.497,0
1,83,1251,1,2,37,1,212.55,0
1,83,1251,2,0,55,0,71.126,0
1,83,1251,3,0,81.5,0,76.031,0
1,83,1251,4,2,24.5,1,55.286,0
1,83,6605,1,0,162,0,156.57,1
1,83,6605,2,0,49,0,45.881,1
1,83,6605,3,0,48.5,0,68.863,1
1,83,6605,4,0,169,0,160.76,1
1,83,8864,1,2,120,1,294.51,1
1,83,8864,2,0,56.5,0,51.151,1
1,83,8864,3,0,43,0,37.675,1
1,83,8864,4,0,133,0,27.719,1
1,84,1600,1,0,168.5,0,163.25,0
1,84,1600,2,0,50,0,45.193,0
1,84,1600,3,0,55,0,49.757,0
1,84,1600,4,0,33.5,0,24.596,0
1,84,4105,1,0,281,0,275.99,1
1,84,4105,2,0,59.5,0,55.966,1
1,84,4105,3,0,52,0,48.229,1
1,84,4105,4,0,167,0,12.582,1
1,84,6400,1,2,10.5,1,173.4,0
1,84,6400,2,0,57,0,89.609,0
1,84,6400,3,0,177,0,171.83,0
1,84,6400,4,0,58,0,46.471,0
1,85,1870,1,2,167,1,223.74,1
1,85,1870,2,0,68.5,0,63.257,1
1,85,1870,3,0,147,0,154.28,1
1,85,1870,4,0,180,0,16.458,1
1,85,4399,1,2,10,1,214.21,1
1,85,4399,2,0,51.5,0,46.374,1
1,85,4399,3,0,55,0,49.501,1
1,85,4399,4,0,188,0,25.826,1
1,85,8864,1,2,11,1,294.51,1
1,85,8864,2,0,56.5,0,51.151,1
1,85,8864,3,0,43,0,37.675,1
1,85,8864,4,0,133,2,27.719,1
1,86,1600,1,2,23,1,163.25,0
1,86,1600,2,0,50,0,45.193,0
1,86,1600,3,2,10.5,1,49.757,0
1,86,1600,4,0,33.5,0,24.596,0
1,86,7194,1,0,115.5,0,111.81,0
1,86,7194,2,2,11,1,52.19,0
1,86,7194,3,0,76,0,70.545,0
1,86,7194,4,0,45.5,0,35.919,0
1,86,8004,1,2,37,1,162.52,1
1,86,8004,2,0,137.5,0,132.04,1
1,86,8004,3,0,68,0,62.607,1
1,86,8004,4,0,126,0,20.645,1
1,87,6801,1,2,108.5,1,158.44,0
1,87,6801,2,0,45,0,40.664,0
1,87,6801,3,0,65,0,61.086,0
1,87,6801,4,0,142.5,0,128.55,0
1,87,7042,1,2,8.5,1,199.98,0
1,87,7042,2,0,165.5,0,160.44,0
1,87,7042,3,2,14.5,1,108.78,0
1,87,7042,4,2,45,1,55.058,0
1,87,8864,1,0,296,0,294.51,1
1,87,8864,2,0,56.5,0,51.151,1
1,87,8864,3,0,43,0,37.675,1
1,87,8864,4,0,133,0,27.719,1
1,88,6605,1,0,162,0,156.57,1
1,88,6605,2,2,23.5,1,45.881,1
1,88,6605,3,0,48.5,0,68.863,1
1,88,6605,4,0,169,0,160.76,1
1,88,7623,1,0,273,0,268.79,1
1,88,7623,2,0,69.5,0,64.163,1
1,88,7623,3,2,53.5,1,54.231,1
1,88,7623,4,0,171,0,10.046,1
1,88,8431,1,0,135,0,129.99,0
1,88,8431,2,0,44.5,0,39.059,0
1,88,8431,3,0,131,0,138.04,0
1,88,8431,4,0,49.5,0,39.542,0
1,89,1870,1,0,229,0,223.74,1
1,89,1870,2,0,68.5,0,63.257,1
1,89,1870,3,0,147,0,154.28,1
1,89,1870,4,0,180,0,16.458,1
1,89,2241,1,0,229,0,229.69,0
1,89,2241,2,0,48.5,0,43.006,0
1,89,2241,3,2,39.5,1,66.821,0
1,89,2241,4,0,26.5,0,18.399,0
1,89,3472,1,2,46.5,1,144.01,0
1,89,3472,2,0,41,0,47.274,0
1,89,3472,3,0,103,0,113.31,0
1,89,3472,4,0,59.5,0,48.932,0
1,90,2241,1,2,8,1,229.69,0
1,90,2241,2,0,48.5,0,43.006,0
1,90,2241,3,0,72,0,66.821,0
1,90,2241,4,0,26.5,0,18.399,0
1,90,3088,1,0,186,0,181.31,1
1,90,3088,2,0,30,0,31.37,1
1,90,3088,3,2,138.5,1,153.38,1
1,90,3088,4,0,102.5,0,7.412,1
1,90,7623,1,2,23,1,268.79,1
1,90,7623,2,0,69.5,0,64.163,1
1,90,7623,3,0,59.5,0,54.231,1
1,90,7623,4,0,171,2,10.046,1
1,91,2652,1,2,56.5,1,318.52,1
1,91,2652,2,0,23,0,30.292,1
1,91,2652,3,2,83,1,153.93,1
1,91,2652,4,0,130.5,0,5.48,1
1,91,3472,1,0,149.5,0,144.01,0
1,91,3472,2,0,41,0,47.274,0
1,91,3472,3,0,103,0,113.31,0
1,91,3472,4,0,59.5,0,48.932,0
1,91,8989,1,0,421,0,425.11,1
1,91,8989,2,0,156.5,0,151.39,1
1,91,8989,3,2,73.5,1,161.14,1
1,91,8989,4,0,224,0,11.83,1
1,92,4774,1,1,112,1,253.6,0
1,92,4774,2,0,44,0,56.349,0
1,92,4774,3,0,67.5,0,79.836,0
1,92,4774,4,0,35,0,25.697,0
1,92,6605,1,0,162,0,156.57,1
1,92,6605,2,0,49,0,45.881,1
1,92,6605,3,0,48.5,0,68.863,1
1,92,6605,4,0,169,0,160.76,1
1,92,8989,1,2,140,1,425.11,1
1,92,8989,2,0,156.5,0,151.39,1
1,92,8989,3,0,166.5,0,161.14,1
1,92,8989,4,0,224,0,11.83,1
1,93,1418,1,2,217.5,1,236.77,0
1,93,1418,2,0,85,0,79.532,0
1,93,1418,3,2,143,1,275.09,0
1,93,1418,4,0,81,0,67.384,0
1,93,2276,1,2,11.5,1,175.29,1
1,93,2276,2,0,43.5,0,52.36,1
1,93,2276,3,0,76,0,70.952,1
1,93,2276,4,2,103.5,1,16.267,1
1,93,4105,1,2,277,1,275.99,1
1,93,4105,2,0,59.5,0,55.966,1
1,93,4105,3,2,26.5,1,48.229,1
1,93,4105,4,0,167,0,12.582,1
1,94,1870,1,2,120,1,223.74,1
1,94,1870,2,0,68.5,0,63.257,1
1,94,1870,3,0,147,0,154.28,1
1,94,1870,4,2,161.5,1,16.458,1
1,94,7042,1,2,10.5,1,199.98,0
1,94,7042,2,0,165.5,0,160.44,0
1,94,7042,3,0,114,2,108.78,0
1,94,7042,4,0,67,0,55.058,0
1,94,8004,1,0,163.5,0,162.52,1
1,94,8004,2,0,137.5,0,132.04,1
1,94,8004,3,0,68,0,62.607,1
1,94,8004,4,0,126,0,20.645,1
1,95,1418,1,0,238.5,0,236.77,0
1,95,1418,2,2,72.5,1,79.532,0
1,95,1418,3,0,280.5,0,275.09,0
1,95,1418,4,0,81,0,67.384,0
1,95,2241,1,0,229,2,229.69,0
1,95,2241,2,0,48.5,0,43.006,0
1,95,2241,3,0,72,0,66.821,0
1,95,2241,4,0,26.5,0,18.399,0
1,95,3907,1,2,21,1,278.96,1
1,95,3907,2,2,52,1,81.143,1
1,95,3907,3,0,54,0,48.94,1
1,95,3907,4,0,120.5,0,12.064,1
1,96,1870,1,2,21,1,223.74,1
1,96,1870,2,0,68.5,0,63.257,1
1,96,1870,3,0,147,0,154.28,1
1,96,1870,4,0,180,0,16.458,1
1,96,6801,1,2,17,1,158.44,0
1,96,6801,2,0,45,0,40.664,0
1,96,6801,3,0,65,0,61.086,0
1,96,6801,4,2,10.5,1,128.55,0
1,96,8414,1,2,10,1,199.13,1
1,96,8414,2,2,31.5,1,32.526,1
1,96,8414,3,0,71,0,65.974,1
1,96,8414,4,0,130.5,0,12.906,1
1,97,2652,1,2,85,1,318.52,1
1,97,2652,2,0,23,0,30.292,1
1,97,2652,3,2,71.5,1,153.93,1
1,97,2652,4,0,130.5,0,5.48,1
1,97,5754,1,2,8.5,1,108.89,0
1,97,5754,2,0,36,0,30.516,0
1,97,5754,3,0,68.5,0,63.153,0
1,97,5754,4,0,44,0,33.394,0
1,97,7194,1,0,115.5,2,111.81,0
1,97,7194,2,0,57.5,0,52.19,0
1,97,7194,3,0,76,0,70.545,0
1,97,7194,4,0,45.5,0,35.919,0
1,98,1870,1,2,69,1,223.74,1
1,98,1870,2,0,68.5,0,63.257,1
1,98,1870,3,0,147,0,154.28,1
1,98,1870,4,0,180,0,16.458,1
1,98,4774,1,2,22,1,253.6,0
1,98,4774,2,0,44,0,56.349,0
1,98,4774,3,0,67.5,0,79.836,0
1,98,4774,4,0,35,0,25.697,0
1,98,7667,1,2,87.5,1,205.14,0
1,98,7667,2,0,67,0,61.519,0
1,98,7667,3,2,69.5,1,142.57,0
1,98,7667,4,2,8,1,40.524,0
1,99,4105,1,2,56,1,275.99,1
1,99,4105,2,0,59.5,0,55.966,1
1,99,4105,3,0,52,0,48.229,1
1,99,4105,4,0,167,0,12.582,1
1,99,7194,1,0,115.5,0,111.81,0
1,99,7194,2,2,8.5,1,52.19,0
1,99,7194,3,0,76,0,70.545,0
1,99,7194,4,0,45.5,0,35.919,0
1,99,8864,1,0,296,0,294.51,1
1,99,8864,2,0,56.5,0,51.151,1
1,99,8864,3,0,43,0,37.675,1
1,99,8864,4,2,97.5,1,27.719,1
1,100,2276,1,0,180.5,0,175.29,1
1,100,2276,2,0,43.5,0,52.36,1
1,100,2276,3,0,76,0,70.952,1
1,100,2276,4,2,24,1,16.267,1
1,100,3907,1,2,69,1,278.96,1
1,100,3907,2,0,86,0,81.143,1
1,100,3907,3,0,54,0,48.94,1
1,100,3907,4,0,120.5,0,12.064,1
1,100,6400,1,2,11.5,1,173.4,0
1,100,6400,2,0,57,0,89.609,0
1,100,6400,3,0,177,0,171.83,0
1,100,6400,4,2,15,1,46.471,0
2,1,1418,1,0,238.5,0,236.77,0
2,1,1418,2,2,34.5,1,79.532,0
2,1,1418,3,0,280.5,0,275.09,0
2,1,1418,4,0,81,0,67.384,0
2,1,1870,1,2,11.5,1,223.74,1
2,1,1870,2,0,68.5,0,63.257,1
2,1,1870,3,0,147,0,154.28,1
2,1,1870,4,0,180,2,16.458,1
2,1,8521,1,2,220.5,1,231.75,0
2,1,8521,2,0,159,0,153.7,0
2,1,8521,3,0,117,0,111.83,0
2,1,8521,4,0,97.5,0,83.497,0
2,2,1870,1,2,95.5,1,223.74,1
2,2,1870,2,0,68.5,0,63.257,1
2,2,1870,3,0,147,0,154.28,1
2,2,1870,4,0,180,0,16.458,1
2,2,3907,1,2,232,1,278.96,1
2,2,3907,2,0,86,0,81.143,1
2,2,3907,3,0,54,0,48.94,1
2,2,3907,4,0,120.5,0,12.064,1
2,2,7623,1,2,178,1,268.79,1
2,2,7623,2,0,69.5,0,64.163,1
2,2,7623,3,0,59.5,0,54.231,1
2,2,7623,4,0,171,0,10.046,1
2,3,2276,1,0,180.5,0,175.29,1
2,3,2276,2,0,43.5,0,52.36,1
2,3,2276,3,0,76,0,70.952,1
2,3,2276,4,0,164.5,2,16.267,1
2,3,4105,1,2,170,1,275.99,1
2,3,4105,2,0,59.5,0,55.966,1
2,3,4105,3,2,23.5,1,48.229,1
2,3,4105,4,0,167,0,12.582,1
2,3,5834,1,2,190.5,1,191.51,1
2,3,5834,2,0,69,0,63.765,1
2,3,5834,3,0,88.5,0,83.388,1
2,3,5834,4,0,157.5,0,47.019,1
2,4,1181,1,0,150.5,0,145.7,0
2,4,1181,2,0,67,0,61.832,0
2,4,1181,3,0,62.5,0,78.593,0
2,4,1181,4,0,40,0,30.482,0
2,4,2241,1,2,56,1,229.69,0
2,4,2241,2,0,48.5,0,43.006,0
2,4,2241,3,0,72,0,66.821,0
2,4,2241,4,0,26.5,0,18.399,0
2,4,8989,1,2,111.5,1,425.11,1
2,4,8989,2,0,156.5,0,151.39,1
2,4,8989,3,0,166.5,0,161.14,1
2,4,8989,4,0,224,0,11.83,1
2,5,4774,1,1,112,1,253.6,0
2,5,4774,2,0,44,0,56.349,0
2,5,4774,3,0,67.5,0,79.836,0
2,5,4774,4,0,35,0,25.697,0
2,5,6801,1,2,15.5,1,158.44,0
2,5,6801,2,0,45,0,40.664,0
2,5,6801,3,0,65,0,61.086,0
2,5,6801,4,0,142.5,0,128.55,0
2,5,8989,1,0,421,0,425.11,1
2,5,8989,2,0,156.5,0,151.39,1
2,5,8989,3,0,166.5,0,161.14,1
2,5,8989,4,0,224,0,11.83,1
2,6,1251,1,2,15,1,212.55,0
2,6,1251,2,0,55,0,71.126,0
2,6,1251,3,0,81.5,0,76.031,0
2,6,1251,4,0,66,0,55.286,0
2,6,4399,1,0,219.5,0,214.21,1
2,6,4399,2,0,51.5,0,46.374,1
2,6,4399,3,0,55,0,49.501,1
2,6,4399,4,0,188,0,25.826,1
2,6,6801,1,2,155,1,158.44,0
